transientid,volunteer_1,volunteer_2,volunteer_3,volunteer_4,volunteer_5,volunteer_6,volunteer_7,volunteer_8,volunteer_9,volunteer_10,label
1311830,0,0,0,0,0,1,0,0,0,0,0
1313291,0,1,0,0,0,0,0,0,0,0,0
1313370,1,1,1,1,1,1,1,1,1,1,1
1313384,1,1,1,1,1,1,1,1,1,1,1
1314142,1,1,1,1,1,1,1,1,1,1,1
1314200,0,0,0,0,0,0,0,0,0,0,0
1316630,0,0,0,1,0,0,0,0,0,0,0
1316651,0,0,0,0,0,0,0,0,0,0,0
1316680,0,0,0,1,0,0,0,0,0,0,0
1317240,0,0,0,0,0,0,0,0,0,0,0
1317321,0,0,0,0,0,0,0,0,0,0,0
1317572,0,0,0,1,0,0,0,0,0,0,0
1317691,1,1,1,1,1,1,1,1,1,1,1
1318029,0,0,0,0,0,0,0,0,0,0,0
1318384,1,1,1,1,1,1,0,0,0,1,1
1318749,1,1,0,1,1,1,0,1,0,0,1
1318797,0,0,0,0,0,0,0,0,0,0,0
1319320,1,1,1,1,1,1,1,1,1,1,1
1319321,1,1,1,1,1,1,1,1,1,1,1
1319334,1,1,1,1,1,1,1,1,1,1,1
1319404,1,1,1,1,1,1,1,1,1,1,1
1319479,1,1,1,1,1,1,1,1,0,1,1
1321875,1,1,1,1,1,1,1,1,1,1,1
1321877,1,1,1,1,1,1,1,1,1,1,1
1322003,1,1,1,1,1,1,1,1,1,1,1
1322045,0,1,1,1,0,1,0,0,0,0,0
1322086,1,1,1,1,1,1,1,1,0,1,1
1322145,1,1,1,1,1,1,1,1,1,1,1
1323493,0,0,0,0,0,0,0,0,0,0,0
1323585,0,0,0,0,0,0,0,0,0,0,0
1324029,0,0,0,0,0,0,0,0,0,0,0
1324042,0,0,0,0,0,0,0,0,0,0,0
1324049,0,0,0,0,0,0,0,0,0,0,0
1324214,0,0,0,0,0,0,0,0,0,0,0
1324218,0,0,0,0,0,0,0,0,0,0,0
1324268,0,0,0,0,0,0,0,0,0,0,0
1324343,0,0,0,0,0,0,0,0,0,0,0
1324557,0,0,0,0,0,0,0,0,0,0,0
1326532,1,1,1,1,1,1,1,1,1,1,1
1326535,1,1,1,1,1,1,1,1,0,1,1
1328033,0,0,0,0,0,0,0,0,0,0,0
1328104,1,1,1,1,1,1,1,0,0,1,1
1328172,0,0,1,1,0,0,0,0,0,0,0
1328174,1,1,1,1,1,1,1,0,0,0,1
1328188,1,1,1,1,1,1,1,1,0,1,1
1328199,1,1,1,1,1,1,1,0,0,1,1
1328203,1,1,1,1,1,1,1,1,0,1,1
1328204,1,1,1,1,1,1,1,0,0,1,1
1328215,1,1,1,1,1,1,1,0,0,1,1
1328224,1,1,1,1,1,1,1,0,0,1,1
1328226,1,1,1,1,1,1,1,1,0,1,1
1328233,1,1,1,1,1,1,1,1,0,1,1
1328234,1,1,1,1,1,1,1,1,1,0,1
1328239,1,1,1,1,1,1,1,0,0,1,1
1328242,1,1,1,1,1,1,1,0,0,1,1
1328246,1,1,1,1,1,1,1,1,0,1,1
1328248,1,1,1,0,0,1,1,0,0,0,1
1328252,1,1,1,1,1,1,0,1,0,0,1
1328285,1,1,1,1,1,1,0,1,0,0,1
1328288,1,1,1,1,1,1,1,0,0,1,1
1328339,1,1,1,1,1,1,1,0,0,1,1
1328361,0,0,0,0,0,0,0,0,0,0,0
1328375,0,1,0,1,0,0,0,0,0,0,0
1328433,1,1,1,1,1,1,0,1,0,0,1
1328435,1,1,1,1,1,1,0,0,0,0,1
1328473,0,0,0,0,0,0,0,0,0,0,0
1328510,1,1,1,1,1,1,1,1,1,1,1
1328896,1,1,1,1,1,1,1,1,1,1,1
1328904,1,1,1,1,1,1,1,1,0,1,1
1328925,0,1,1,1,0,1,0,1,0,0,1
1328936,1,1,1,1,1,1,1,1,1,1,1
1328958,1,1,1,1,1,1,1,1,1,1,1
1329976,1,1,1,1,1,1,1,1,1,1,1
1330008,1,1,1,1,1,1,1,1,1,1,1
1331796,0,0,0,1,0,0,0,0,0,0,0
1331912,0,0,0,0,0,0,0,0,0,0,0
1331951,0,0,0,0,0,0,0,0,0,0,0
1331970,0,0,0,0,0,0,0,0,0,0,0
1333364,1,1,1,0,1,0,1,0,0,0,1
1333384,1,1,1,1,1,1,1,0,0,0,1
1333408,1,1,1,1,1,1,1,1,0,0,1
1333431,1,1,1,1,1,1,1,1,1,1,1
1333438,1,1,1,1,1,1,1,1,1,1,1
1333442,1,1,1,1,1,1,1,1,1,1,1
1333444,1,1,1,1,1,1,1,1,1,1,1
1333450,1,1,1,1,1,1,1,1,0,0,1
1333487,0,0,0,1,0,0,0,0,0,0,0
1333490,0,0,0,1,0,0,0,0,0,0,0
1333514,1,1,1,1,1,1,1,1,0,1,1
1333538,1,1,1,1,1,1,1,1,0,0,1
1333546,0,1,0,1,0,0,1,0,0,0,0
1333559,1,1,1,1,1,1,1,1,0,1,1
1333569,1,1,1,1,1,1,1,1,0,1,1
1333573,1,1,1,1,1,1,1,1,1,1,1
1333580,1,1,1,1,1,1,1,1,1,1,1
1333581,1,1,1,1,1,1,1,1,0,1,1
1333583,1,1,1,1,1,1,1,1,0,1,1
1333604,1,1,1,1,1,1,1,1,1,1,1
1345870,0,0,0,0,0,0,0,0,0,0,0
1345897,0,0,0,0,0,0,0,0,0,0,0
1346030,0,0,0,0,0,0,0,0,0,0,0
1346061,1,1,1,1,1,0,0,1,0,0,1
1346079,1,1,1,1,1,1,1,1,0,1,1
1347178,1,1,1,1,1,1,1,1,1,1,1
1349149,0,0,0,0,0,0,0,0,0,0,0
1349164,0,0,0,1,0,0,0,0,0,0,0
1349197,0,0,0,0,1,0,0,0,0,0,0
1349223,1,1,1,1,1,1,1,1,1,1,1
1349261,1,1,1,1,1,1,1,1,0,1,1
1349292,1,1,1,1,1,1,1,1,1,1,1
1349299,1,1,1,1,1,1,1,1,1,1,1
1349319,0,0,0,0,0,0,0,0,0,0,0
1350282,1,1,1,1,1,1,1,1,0,1,1
1350287,1,1,1,1,1,1,1,1,0,1,1
1350288,1,1,1,1,0,1,0,0,1,0,1
1350308,1,1,1,1,1,1,1,1,0,1,1
1350359,1,1,1,1,1,1,1,1,1,1,1
1350364,1,1,1,1,1,1,1,1,1,1,1
1350366,1,1,1,1,1,1,1,1,1,1,1
1350426,1,1,1,1,1,1,1,1,0,1,1
1350444,1,1,1,1,1,1,1,1,0,1,1
1350480,1,1,1,1,1,1,1,1,0,1,1
1350519,1,1,1,1,1,1,1,1,1,1,1
1350524,1,1,1,1,1,1,1,1,0,1,1
1350553,1,1,1,1,1,1,1,1,0,1,1
1350560,1,1,1,1,1,1,1,1,0,1,1
1350577,0,1,1,0,0,0,0,0,0,0,0
1350655,1,1,1,0,1,1,1,1,0,1,1
1350703,1,1,1,1,1,1,1,1,1,1,1
1350717,0,0,0,0,0,0,0,0,0,0,0
1350728,1,1,1,1,1,1,1,1,1,1,1
1350730,1,1,1,1,1,1,1,1,0,1,1
1350753,1,1,1,1,0,1,0,0,0,0,1
1350756,0,1,0,1,0,0,0,0,0,0,0
1350778,1,1,1,1,1,1,1,1,0,1,1
1350798,1,1,1,1,1,1,1,0,0,0,1
1350852,1,1,1,1,1,1,1,1,0,1,1
1350879,0,0,0,0,0,0,0,0,0,0,0
1350977,1,1,1,1,1,1,1,1,1,1,1
1351027,1,1,1,1,1,1,1,1,1,1,1
1351059,1,1,1,1,1,1,1,1,1,1,1
1351063,0,0,0,1,0,0,0,0,0,0,0
1351076,1,1,1,1,1,1,1,1,1,1,1
1351103,1,1,1,1,1,1,1,1,1,1,1
1352506,1,1,1,1,1,1,1,1,0,1,1
1352583,0,0,0,0,0,0,0,0,0,0,0
1352709,1,1,1,1,1,1,1,1,1,1,1
1352714,1,1,1,1,1,1,1,1,1,1,1
1352719,0,0,0,0,0,0,0,0,0,0,0
1352738,1,1,1,1,1,1,1,1,1,1,1
1352755,1,1,1,1,1,1,1,1,1,1,1
1352782,0,0,0,0,0,0,0,0,0,0,0
1355156,1,1,1,1,1,1,1,1,1,1,1
1359037,0,1,0,1,0,1,0,0,0,0,0
1359089,1,1,1,1,1,1,1,1,1,1,1
1359308,1,1,1,1,1,1,1,1,1,1,1
1362628,0,0,0,0,0,0,0,0,0,0,0
1362635,1,1,1,1,1,1,1,1,1,1,1
1362692,0,0,0,0,0,0,0,0,0,0,0
1362705,0,0,0,0,0,0,0,0,0,0,0
1362728,0,0,0,0,0,0,0,0,0,0,0
1362732,0,0,0,0,0,0,0,0,0,0,0
1362746,1,0,0,0,0,0,0,0,0,0,0
1362782,0,0,0,0,0,0,0,0,0,0,0
1362836,1,1,1,1,1,1,1,1,1,1,1
1362848,1,1,1,1,1,1,1,1,1,1,1
1362879,1,1,1,1,1,1,1,1,1,1,1
1362891,1,1,1,1,1,1,1,1,1,1,1
1362934,1,1,1,1,1,1,1,1,1,1,1
1362943,1,1,1,1,1,1,1,1,1,1,1
1362977,1,1,1,1,1,1,1,1,1,1,1
1362988,1,1,1,1,1,1,1,1,1,1,1
1363003,1,1,1,1,1,1,1,1,0,0,1
1363017,1,1,1,1,1,1,1,1,1,1,1
1363018,1,1,1,1,1,1,1,1,1,1,1
1363105,1,1,1,1,1,1,1,1,0,1,1
1363135,1,1,1,1,1,1,1,1,1,1,1
1363152,1,1,1,1,1,1,1,1,1,1,1
1365265,0,0,0,0,0,0,0,0,0,0,0
1383646,1,1,1,1,1,1,1,1,0,1,1
1384754,1,1,1,1,0,0,0,0,0,0,0
1385212,1,1,1,1,1,1,0,1,0,0,1
1385220,1,1,1,1,1,1,1,1,1,1,1
1385233,1,1,1,1,1,1,1,1,1,1,1
1385237,1,1,1,1,1,1,1,1,1,1,1
1385312,0,0,0,0,1,0,0,0,0,0,0
1385369,0,0,0,0,0,0,0,0,0,0,0
1385373,0,0,0,0,0,0,0,0,0,0,0
1385390,0,1,0,1,0,0,0,0,0,0,0
1385500,1,1,1,1,1,1,1,1,1,1,1
1385571,0,0,0,1,0,0,0,0,0,0,0
1385611,1,1,1,1,1,1,1,1,1,1,1
1385684,0,0,0,1,0,0,0,0,0,0,0
1399902,0,0,0,0,0,1,0,0,0,0,0
1399904,1,1,1,1,0,0,0,0,0,0,0
1399914,1,1,1,1,1,1,1,1,1,1,1
1399929,1,1,1,1,1,1,1,1,1,1,1
1399956,1,1,1,1,1,1,1,1,1,0,1
1399958,1,1,1,1,1,1,1,1,1,1,1
1399968,1,1,1,1,1,1,1,1,1,1,1
1399977,1,1,1,1,1,1,1,1,1,1,1
1399981,1,1,1,1,1,1,1,1,1,1,1
1400005,1,1,1,1,1,1,1,1,0,0,1
1400040,1,1,1,1,1,1,1,1,1,0,1
1400052,1,1,1,1,1,1,1,1,1,1,1
1400053,0,1,1,0,0,1,1,1,0,0,1
1400085,1,1,1,1,1,1,1,1,0,0,1
1400086,1,1,1,1,1,1,1,1,0,1,1
1436562,1,1,1,1,1,1,1,1,1,1,1
1446582,0,0,0,1,0,0,0,0,0,0,0
1467345,0,0,0,0,0,0,0,0,0,0,0
1467371,1,1,1,1,0,1,1,0,0,0,1
1467390,1,1,1,1,1,1,1,1,1,1,1
1467412,1,1,1,1,1,1,1,1,1,1,1
1467448,0,0,0,1,0,0,0,0,0,0,0
1467546,1,1,1,1,1,1,1,1,1,1,1
1467570,0,1,0,1,0,0,0,1,0,0,0
1467571,0,0,0,1,0,0,0,0,0,0,0
1467600,1,1,1,1,1,1,1,1,1,1,1
1467613,1,1,1,1,1,1,1,1,0,1,1
1467622,1,1,1,1,1,1,1,1,1,1,1
1467634,1,1,1,1,1,1,1,1,1,1,1
1467638,1,1,1,1,1,1,1,1,0,0,1
1467648,1,1,1,1,1,1,1,1,0,0,1
1467649,1,1,1,1,1,1,1,1,1,1,1
1467695,1,1,1,1,1,1,1,1,0,0,1
1467701,1,1,1,1,1,1,1,1,0,1,1
1467711,1,1,1,1,1,1,1,1,1,1,1
1467715,1,1,1,1,1,1,1,1,0,1,1
1467732,1,1,1,1,1,1,1,1,1,1,1
1467759,0,0,0,1,0,0,0,0,0,0,0
1467760,0,1,0,1,0,0,0,0,0,0,0
1467777,1,1,1,1,1,1,1,1,1,1,1
1467823,1,1,1,1,1,1,1,1,1,1,1
1467838,1,1,1,1,1,1,1,1,1,1,1
1467858,1,1,1,1,1,1,1,1,1,1,1
1467887,1,1,1,1,1,1,1,1,0,1,1
1467899,1,1,1,1,1,1,1,1,1,1,1
1467901,1,1,1,1,1,1,1,1,0,1,1
1467930,1,1,1,1,1,1,1,1,1,1,1
1467940,1,1,1,1,1,1,1,1,0,1,1
1467962,0,0,0,0,0,0,0,0,0,0,0
1468020,0,0,0,1,0,0,0,0,0,0,0
1468122,1,0,0,0,0,1,0,0,0,0,0
1468148,1,1,1,1,1,1,1,1,0,1,1
1468158,1,1,1,1,1,1,1,1,1,1,1
1468176,1,1,1,1,1,1,1,1,1,0,1
1468193,1,1,1,1,1,1,1,1,1,1,1
1468304,0,0,0,0,0,0,0,0,0,0,0
1468322,1,1,1,1,1,1,1,1,0,1,1
1468323,1,1,1,1,1,1,1,1,1,1,1
1468324,1,1,1,1,1,1,1,1,1,1,1
1468331,1,1,1,1,1,1,1,1,1,1,1
1468463,0,0,0,0,0,0,1,0,0,0,0
1468467,0,0,0,0,0,0,0,0,0,0,0
1468476,1,1,1,1,1,1,1,1,1,1,1
1468532,1,1,1,1,1,1,1,1,1,1,1
1468798,1,1,1,1,1,1,1,1,0,1,1
1468882,0,0,0,1,0,0,0,0,0,0,0
1468887,0,0,0,1,0,0,0,0,0,0,0
1468917,0,0,0,0,0,0,0,0,0,0,0
1468965,1,1,1,1,1,1,1,1,1,1,1
1469239,0,1,0,0,1,1,1,0,0,0,0
1469242,0,0,0,1,0,0,0,0,0,0,0
1469256,1,1,1,1,1,1,1,1,1,1,1
1469258,0,0,0,1,0,0,0,0,0,0,0
1469290,1,1,1,1,1,1,1,1,1,1,1
1469295,1,1,1,1,1,1,1,1,1,1,1
1469297,1,1,1,1,1,1,1,1,1,1,1
1469311,1,1,1,1,1,1,1,1,1,1,1
1469344,1,1,1,1,1,1,1,1,0,1,1
1469355,1,1,1,1,1,1,1,1,1,1,1
1469360,1,1,1,1,1,1,1,1,1,1,1
1469363,1,1,1,1,1,1,1,1,1,1,1
1469407,1,1,1,1,1,1,1,1,1,0,1
1469415,1,1,1,1,1,1,1,1,0,1,1
1469455,1,1,1,1,1,1,1,1,1,1,1
1469458,1,1,1,1,1,1,1,1,1,1,1
1469469,1,1,1,1,1,1,1,1,1,1,1
1469535,1,1,1,1,0,1,1,1,1,1,1
1479684,1,1,1,1,1,1,1,1,1,1,1
1479707,1,1,1,1,1,1,1,1,1,1,1
1479720,0,0,0,0,0,0,0,0,0,0,0
1482653,0,0,0,0,0,0,0,0,0,0,0
1482673,0,0,0,0,0,0,0,0,0,0,0
1482688,1,1,1,1,1,1,1,1,1,1,1
1482691,0,0,0,1,0,0,0,0,0,0,0
1485832,0,0,0,1,0,0,0,0,0,0,0
1485859,0,0,0,0,0,0,0,0,0,0,0
1489264,1,1,1,1,1,1,1,1,1,1,1
1489282,1,1,1,1,1,1,1,1,1,1,1
1492998,0,0,0,0,0,0,0,0,0,0,0
1507694,0,0,0,1,0,0,0,0,0,0,0
1507713,1,1,1,1,1,1,1,1,1,1,1
1508199,1,1,1,1,1,1,1,1,1,1,1
1508278,0,0,0,0,0,0,0,0,0,0,0
1512213,0,0,0,1,0,0,0,0,0,0,0
1512286,0,0,0,0,0,0,0,0,0,0,0
1517646,0,0,0,0,0,0,0,0,0,0,0
1526031,0,0,0,0,1,0,0,0,0,0,0
1526476,1,1,1,1,1,1,1,1,1,1,1
1530231,1,1,1,1,1,1,1,1,1,1,1
1597872,0,0,0,0,0,0,0,0,0,0,0
1597880,1,1,1,1,1,1,1,1,0,1,1
1597896,1,1,1,1,1,1,1,1,1,1,1
1597916,1,1,1,1,1,1,1,1,1,1,1
1597919,1,1,1,1,1,1,1,1,1,1,1
1597922,1,1,1,1,1,1,1,1,1,1,1
1602100,1,1,1,1,1,1,1,1,0,1,1
1602603,1,1,1,1,1,1,1,1,1,1,1
1602652,1,1,1,1,1,1,1,1,1,1,1
1605104,0,0,0,1,0,0,0,0,0,0,0
1605124,1,1,1,1,1,1,1,1,1,1,1
1605167,0,0,0,1,0,1,1,0,0,0,0
1605170,0,0,0,0,0,0,0,0,0,0,0
1605271,0,0,0,0,0,0,0,0,0,0,0
1605440,0,0,0,0,0,0,0,0,0,0,0
1605447,1,1,1,1,1,1,1,0,1,0,1
1605468,1,1,1,1,1,1,1,1,1,1,1
1605476,1,1,1,1,1,1,1,1,1,1,1
1605497,1,1,1,1,1,1,1,1,1,1,1
1605557,1,1,1,1,1,1,1,1,1,1,1
1605562,0,0,0,0,0,0,0,0,0,0,0
1605666,1,1,1,1,1,1,1,1,1,1,1
1606555,1,1,1,1,1,1,1,1,1,1,1
1609126,1,1,1,1,1,1,1,1,0,1,1
1610321,1,1,1,1,1,1,1,1,1,1,1
1611293,1,1,1,1,1,1,1,1,1,1,1
1613452,1,1,1,1,1,1,1,1,1,1,1
1614537,0,1,0,1,0,0,0,0,0,0,0
1615931,1,1,1,1,1,1,1,1,0,1,1
1617139,1,1,1,1,1,1,1,1,1,1,1
1617219,1,1,1,1,1,1,1,1,1,1,1
1618421,1,1,1,1,1,1,1,1,1,1,1
1618432,1,1,1,1,1,1,1,1,1,1,1
1619650,0,0,0,1,0,0,0,0,0,0,0
1620979,1,1,1,1,1,1,1,1,1,1,1
1620981,1,1,1,1,1,1,1,1,1,1,1
1620985,1,1,1,1,1,1,1,1,0,1,1
1620998,1,1,1,1,1,1,1,1,1,1,1
1621018,1,1,1,1,1,1,1,1,1,1,1
1622411,0,0,0,1,0,0,0,0,0,0,0
1622438,1,1,1,1,1,1,1,1,1,1,1
1622472,1,1,1,1,1,1,1,1,0,1,1
1622503,0,0,0,1,0,0,0,0,0,0,0
1623838,0,0,0,1,0,0,0,0,0,0,0
1623889,1,1,1,1,1,1,1,1,1,1,1
1623938,0,0,0,1,0,0,0,0,0,0,0
1623940,0,0,0,1,0,0,0,0,0,0,0
1624006,1,1,1,1,1,1,1,1,1,1,1
1625482,1,1,1,1,1,1,1,1,1,1,1
1625613,1,1,1,1,1,1,1,1,1,1,1
1625615,0,0,0,0,0,0,0,0,0,0,0
1625631,1,1,1,1,1,1,1,1,1,1,1
1625668,1,1,1,1,1,1,1,1,0,0,1
1625671,1,1,1,1,1,1,1,1,1,1,1
1625677,1,1,1,1,1,1,1,1,1,1,1
1625682,1,1,0,1,1,1,1,0,0,0,1
1627207,1,1,1,1,1,1,1,1,1,1,1
1627208,1,1,1,1,1,1,1,1,1,1,1
1627209,0,0,0,0,0,0,0,0,0,0,0
1627252,1,1,1,1,1,1,1,1,1,1,1
1627271,1,1,1,1,1,1,1,1,1,1,1
1627280,1,1,1,1,1,1,1,1,1,0,1
1627295,1,1,1,1,1,1,1,1,1,1,1
1627326,0,0,0,0,0,0,1,0,0,0,0
1627381,1,1,1,1,1,1,1,1,1,1,1
1627450,1,1,1,1,1,1,1,1,1,1,1
1627481,0,0,0,0,0,0,0,0,0,0,0
1627489,1,1,1,1,1,1,1,1,1,1,1
1627516,1,1,1,1,1,1,1,1,0,0,1
1627525,1,1,1,1,1,1,1,1,1,1,1
1627591,1,1,1,1,1,1,1,1,1,1,1
1627611,0,0,0,1,0,0,0,0,0,0,0
1627612,0,0,0,1,0,0,0,0,0,0,0
1627666,1,1,1,1,1,1,1,1,1,1,1
1627672,1,1,1,1,1,1,1,1,0,0,1
1627689,1,1,1,1,1,1,1,1,1,1,1
1627694,0,0,0,0,0,0,0,0,0,0,0
1627695,1,1,1,1,1,1,1,1,1,1,1
1627714,0,0,0,1,0,0,0,0,0,0,0
1627760,1,1,1,1,1,1,1,1,0,1,1
1627788,1,1,1,1,1,1,1,1,0,1,1
1627792,1,1,1,1,1,1,1,1,0,1,1
1627812,1,1,1,1,1,1,1,1,1,1,1
1627836,0,0,0,0,0,0,0,0,0,0,0
1627901,1,1,1,1,1,1,1,1,1,1,1
1627933,0,0,0,1,0,0,0,0,0,0,0
1627956,1,1,1,1,0,1,1,1,0,0,1
1627963,0,0,0,0,0,0,0,0,0,0,0
1627976,1,1,1,1,1,1,1,1,0,1,1
1628008,1,1,1,1,1,1,1,1,0,1,1
1628033,1,1,1,1,1,1,1,1,1,1,1
1628034,1,1,1,1,0,1,1,1,0,1,1
1628049,1,1,1,1,1,1,1,1,1,1,1
1628067,1,1,1,1,1,1,1,1,1,1,1
1628072,1,1,1,1,1,1,1,1,1,1,1
1628073,1,1,1,1,1,1,1,1,1,1,1
1628546,1,1,1,1,1,1,1,1,1,1,1
1628548,1,1,1,1,1,1,1,1,1,1,1
1628561,0,0,0,0,0,0,0,0,0,0,0
1628567,0,0,0,1,0,0,0,0,0,0,0
1628609,1,1,1,1,1,1,1,1,0,1,1
1628618,1,1,1,1,1,1,1,1,1,1,1
1628658,1,1,1,1,1,1,1,1,0,0,1
1628661,1,1,1,0,1,1,1,1,0,1,1
1628662,1,1,1,1,1,1,1,1,1,1,1
1628675,1,1,1,1,1,1,1,1,0,1,1
1628678,1,1,1,1,1,1,1,1,1,1,1
1629190,1,1,1,1,1,1,1,1,0,1,1
1629199,1,1,1,1,1,1,1,1,1,1,1
1629273,0,0,0,0,0,0,0,0,0,0,0
1629291,0,0,0,1,0,0,0,0,0,0,0
1629300,0,0,0,1,0,0,0,0,0,0,0
1629371,1,1,1,1,1,1,1,1,1,1,1
1629380,1,1,1,1,1,1,1,1,1,1,1
1629388,1,1,1,1,1,1,1,1,1,1,1
1629389,1,1,1,1,1,1,1,1,1,1,1
1629390,1,1,1,1,1,1,1,1,1,1,1
1629407,1,1,1,1,1,1,1,1,0,1,1
1629430,0,0,0,0,0,0,0,0,0,0,0
1629442,1,1,1,1,1,1,1,1,1,1,1
1629470,1,1,1,1,1,1,1,1,0,0,1
1629480,1,1,1,1,1,1,1,1,1,1,1
1629510,1,1,1,1,1,1,1,1,0,1,1
1629512,1,1,1,1,1,1,1,1,0,1,1
1629523,1,1,1,1,1,1,1,1,1,1,1
1629550,1,1,1,1,1,1,1,1,0,1,1
1629554,1,1,1,1,1,1,1,1,1,1,1
1629560,1,1,1,1,1,1,1,1,1,0,1
1629565,1,1,1,1,1,1,1,1,1,1,1
1629602,1,1,1,1,0,1,1,1,0,1,1
1629604,1,1,1,1,0,1,1,1,0,0,1
1629605,1,1,1,1,1,1,1,1,1,1,1
1629618,1,1,1,1,1,1,1,1,1,1,1
1629624,1,1,1,1,1,1,1,1,0,1,1
1629628,1,1,1,1,1,1,1,1,1,1,1
1629630,1,1,1,1,1,1,1,1,0,1,1
1629663,1,1,1,1,1,1,1,1,1,1,1
1629673,1,1,1,1,1,1,1,1,0,1,1
1635663,1,1,1,1,1,1,1,1,1,1,1
1635670,1,1,1,1,1,1,1,1,1,1,1
1635689,1,1,1,1,1,1,1,1,1,1,1
1635714,1,1,1,1,1,1,1,1,1,1,1
1635754,1,1,1,1,1,1,1,1,1,1,1
1635759,1,1,1,1,1,1,1,1,0,1,1
1636102,1,1,1,1,1,1,1,1,1,1,1
1636152,1,1,1,1,1,1,1,1,1,1,1
1636156,1,1,1,1,1,1,1,1,1,1,1
1636167,1,1,1,1,1,1,1,1,1,1,1
1636201,1,1,1,1,0,1,1,1,0,0,1
1636219,1,1,1,1,1,1,1,1,0,1,1
1636290,1,1,1,1,1,1,1,1,1,1,1
1636331,1,1,1,1,1,1,1,1,1,1,1
1637510,1,1,1,1,0,1,1,1,0,0,1
1637513,1,1,1,1,1,1,1,1,0,1,1
1637566,0,0,0,0,0,0,0,0,0,0,0
1637589,1,1,1,1,1,1,1,1,0,1,1
1637624,1,1,1,1,1,1,1,1,1,1,1
1637644,1,1,1,1,1,1,1,1,1,1,1
1637649,1,1,1,1,1,1,1,1,1,1,1
1637705,1,1,1,1,1,1,1,1,1,1,1
1638002,1,1,1,1,1,1,1,1,1,1,1
1638009,1,1,1,1,1,1,1,1,1,1,1
1638011,1,1,1,1,1,1,1,1,1,1,1
1638015,1,1,1,1,1,1,1,1,1,1,1
1638774,1,1,1,1,1,1,1,1,0,1,1
1639095,1,1,1,1,1,1,1,1,1,1,1
1639116,1,1,1,1,1,1,1,1,1,1,1
1639127,0,0,0,0,0,0,0,0,0,0,0
1639139,1,1,1,1,0,1,0,0,0,0,1
1639152,1,1,1,1,1,1,1,1,1,1,1
1639196,1,1,1,1,1,1,0,1,0,1,1
1639246,0,0,0,0,0,0,0,0,0,0,0
1639298,1,1,1,0,1,1,1,0,0,1,1
1639348,1,1,1,1,1,1,1,1,1,1,1
1639368,1,1,1,1,1,1,1,1,1,1,1
1654677,1,1,1,1,1,1,1,1,0,1,1
1654943,1,1,1,1,1,1,1,1,1,1,1
1654964,1,1,1,1,1,1,1,1,1,1,1
1655006,1,1,1,1,1,1,1,1,0,1,1
1663079,0,0,0,0,1,0,1,0,0,0,0
1663091,1,1,1,1,1,1,1,1,1,1,1
1663093,1,1,1,1,1,1,1,1,0,1,1
1674318,1,1,1,1,1,0,1,0,1,0,1
1674327,1,1,1,1,0,0,1,0,0,0,1
1674335,0,0,0,0,0,0,0,0,0,0,0
1674344,0,0,1,1,1,0,1,1,0,0,0
1688221,0,0,0,0,0,0,0,0,0,0,0
1690162,0,0,0,0,0,0,0,0,0,0,0
1690166,0,0,0,1,0,0,0,0,0,0,0
1690168,0,0,0,0,0,0,0,0,0,0,0
1719904,1,1,1,1,1,1,1,1,1,1,1
1719950,0,0,0,0,0,0,0,0,0,0,0
1720102,1,1,1,1,1,1,1,1,0,1,1
1728134,0,0,0,0,0,0,0,0,0,0,0
1729904,1,1,1,1,1,1,1,1,1,1,1
1729934,0,0,0,0,0,0,0,0,0,0,0
1732010,0,0,0,0,0,0,0,0,0,0,0
1732428,1,1,1,1,1,1,1,1,1,1,1
1737115,1,0,1,1,0,1,1,1,0,0,1
1737137,1,1,1,1,1,1,1,1,0,0,1
1737226,0,0,0,0,0,0,0,0,0,0,0
1739272,1,1,1,1,1,1,1,1,0,1,1
1739304,0,0,0,0,0,0,0,0,0,0,0
1742106,1,1,1,1,1,1,1,1,1,1,1
1743490,1,1,1,1,1,1,1,1,0,1,1
1744981,1,1,1,1,1,1,1,1,1,1,1
1746410,1,1,1,1,1,1,1,1,0,1,1
1746412,1,1,1,1,1,1,1,1,0,1,1
1746416,1,1,1,1,1,1,1,1,0,1,1
1747849,1,1,1,1,1,1,1,1,0,1,1
1747912,0,0,0,0,0,0,0,0,0,0,0
1749402,1,1,1,1,1,1,1,1,0,1,1
1750945,1,1,1,1,1,1,1,1,1,1,1
1752677,1,1,1,1,1,1,1,1,0,1,1
1752740,0,0,0,0,0,0,0,0,0,0,0
1756312,1,1,1,1,1,1,1,1,1,1,1
1756341,1,1,1,1,1,1,1,1,1,1,1
1756436,0,0,0,0,0,0,0,0,0,0,0
1760180,1,1,1,1,1,1,1,1,1,1,1
1760193,1,1,1,1,1,1,1,1,0,1,1
1806824,0,0,0,0,0,0,0,0,0,0,0
1806866,1,1,1,1,1,1,1,1,1,1,1
1806886,1,1,1,1,1,1,1,1,1,1,1
1806900,1,1,1,1,1,1,1,1,1,1,1
1806922,0,0,0,0,0,0,0,0,0,0,0
1806929,1,1,1,1,1,1,1,1,1,1,1
1806938,0,1,0,1,0,0,0,0,0,0,0
1806975,1,1,1,1,1,1,1,1,1,1,1
1806985,1,1,1,1,1,1,1,1,1,1,1
1806992,1,1,1,1,1,1,1,1,0,0,1
1806995,1,1,1,1,1,1,1,1,0,1,1
1807580,0,0,0,1,0,0,0,0,0,0,0
1807612,1,1,1,1,1,0,1,1,0,1,1
